,experiment,experiment_version,experiment_index,makespan,downtime_over_makespan,downtime_per_machine,usage,active_usage,total_work_content,status,runtime,gap
96,Experiment 2,4 Layers,2,11.0,"[[(0.0, 11.0)], [(9, 2.0)], [(8, 3.0)], [(8, 3.0)], [(7, 4.0)], [(9, 2.0)], [(9, 2.0)], [(0.0, 3.0)], [(0.0, 4.0), (8, 1)], [(0.0, 4.0), (8, 1)], [(0.0, 3.0), (7, 2)], [(0.0, 4.0), (6, 3)], [(0.0, 4.0), (6, 2), (10, 1.0)], [(0.0, 11.0)]]","[[11.0], [2.0], [3.0], [3.0], [4.0], [2.0], [2.0], [3.0], [4.0, 1], [4.0, 1], [3.0, 2], [4.0, 3], [4.0, 2, 1.0], [11.0]]","[(0, 0.0, 0.0), (1, 9, 0.8181818181818182), (2, 8, 0.7272727272727273), (3, 8, 0.7272727272727273), (4, 7, 0.6363636363636364), (5, 9, 0.8181818181818182), (6, 9, 0.8181818181818182), (7, 8, 0.7272727272727273), (8, 6, 0.5454545454545454), (9, 6, 0.5454545454545454), (10, 6, 0.5454545454545454), (11, 4, 0.36363636363636365), (12, 4, 0.36363636363636365), (13, 0.0, 0.0)]","[(1, 9.0, 9.0, 1.0, 0, 9), (2, 8.0, 8.0, 1.0, 0, 8), (3, 8.0, 8.0, 1.0, 0, 8), (4, 7.0, 7.0, 1.0, 0, 7), (5, 9.0, 9.0, 1.0, 0, 9), (6, 9.0, 9.0, 1.0, 0, 9), (7, 8.0, 8.0, 1.0, 3, 11), (8, 6.0, 7.0, 0.8571428571428571, 4, 11), (9, 6.0, 7.0, 0.8571428571428571, 4, 11), (10, 6.0, 8.0, 0.75, 3, 11), (11, 4.0, 7.0, 0.5714285714285714, 4, 11), (12, 4.0, 6.0, 0.6666666666666666, 4, 10)]",84,2,5.364000082015991,0.0
97,Experiment 2,5 Layers,2,15.0,"[[(0.0, 15.0)], [(13, 2.0)], [(11, 4.0)], [(13, 2.0)], [(13, 2.0)], [(0.0, 3.0), (4, 4), (9, 1), (12, 1), (14, 1.0)], [(0.0, 9.0), (10, 5.0)], [(0.0, 3.0), (4, 3), (8, 1), (11, 1), (14, 1.0)], [(0.0, 4.0), (5, 3), (9, 4), (14, 1.0)], [(0.0, 9.0), (10, 1)], [(0.0, 9.0), (11, 2)], [(0.0, 5.0), (6, 4), (11, 3)], [(0.0, 5.0), (9, 1), (11, 2)], [(0.0, 15.0)]]","[[15.0], [2.0], [4.0], [2.0], [2.0], [3.0, 4, 1, 1, 1.0], [9.0, 5.0], [3.0, 3, 1, 1, 1.0], [4.0, 3, 4, 1.0], [9.0, 1], [9.0, 2], [5.0, 4, 3], [5.0, 1, 2], [15.0]]","[(0, 0.0, 0.0), (1, 13, 0.8666666666666667), (2, 11, 0.7333333333333333), (3, 13, 0.8666666666666667), (4, 13, 0.8666666666666667), (5, 5, 0.3333333333333333), (6, 1, 0.06666666666666667), (7, 6, 0.4), (8, 3, 0.2), (9, 5, 0.3333333333333333), (10, 4, 0.26666666666666666), (11, 3, 0.2), (12, 7, 0.4666666666666667), (13, 0.0, 0.0)]","[(1, 13.0, 13.0, 1.0, 0, 13), (2, 11.0, 11.0, 1.0, 0, 11), (3, 13.0, 13.0, 1.0, 0, 13), (4, 13.0, 13.0, 1.0, 0, 13), (5, 5.0, 11.0, 0.45454545454545453, 3, 14), (6, 1.0, 1.0, 1.0, 9, 10), (7, 6.0, 11.0, 0.5454545454545454, 3, 14), (8, 3.0, 10.0, 0.3, 4, 14), (9, 5.0, 6.0, 0.8333333333333334, 9, 15), (10, 4.0, 6.0, 0.6666666666666666, 9, 15), (11, 3.0, 10.0, 0.3, 5, 15), (12, 7.0, 10.0, 0.7, 5, 15)]",84,2,11.46500015258789,0.0
98,Experiment 2,6 Layers,2,12.0,"[[(0.0, 12.0)], [(9, 3.0)], [(9, 3.0)], [(9, 3.0)], [(0.0, 1.0), (8, 1), (10, 2.0)], [(0.0, 3.0), (10, 2.0)], [(0.0, 1.0), (8, 1), (10, 2.0)], [(0.0, 4.0), (9, 1), (11, 1.0)], [(0.0, 4.0), (5, 1), (8, 1), (11, 1.0)], [(0.0, 3.0), (4, 4), (11, 1.0)], [(0.0, 4.0)], [(0.0, 5.0)], [(0.0, 7.0), (10, 1)], [(0.0, 12.0)]]","[[12.0], [3.0], [3.0], [3.0], [1.0, 1, 2.0], [3.0, 2.0], [1.0, 1, 2.0], [4.0, 1, 1.0], [4.0, 1, 1, 1.0], [3.0, 4, 1.0], [4.0], [5.0], [7.0, 1], [12.0]]","[(0, 0.0, 0.0), (1, 9, 0.75), (2, 9, 0.75), (3, 9, 0.75), (4, 8, 0.6666666666666666), (5, 7, 0.5833333333333334), (6, 8, 0.6666666666666666), (7, 6, 0.5), (8, 5, 0.4166666666666667), (9, 4, 0.3333333333333333), (10, 8, 0.6666666666666666), (11, 7, 0.5833333333333334), (12, 4, 0.3333333333333333), (13, 0.0, 0.0)]","[(1, 9.0, 9.0, 1.0, 0, 9), (2, 9.0, 9.0, 1.0, 0, 9), (3, 9.0, 9.0, 1.0, 0, 9), (4, 8.0, 9.0, 0.8888888888888888, 1, 10), (5, 7.0, 7.0, 1.0, 3, 10), (6, 8.0, 9.0, 0.8888888888888888, 1, 10), (7, 6.0, 7.0, 0.8571428571428571, 4, 11), (8, 5.0, 7.0, 0.7142857142857143, 4, 11), (9, 4.0, 8.0, 0.5, 3, 11), (10, 8.0, 8.0, 1.0, 4, 12), (11, 7.0, 7.0, 1.0, 5, 12), (12, 4.0, 5.0, 0.8, 7, 12)]",84,2,10.967000007629395,0.0
99,Experiment 2,4 Layers,3,14.0,"[[(0.0, 14.0)], [(12, 2.0)], [(3, 1), (12, 2.0)], [(8, 6.0)], [(4, 1), (9, 5.0)], [(12, 2.0)], [(8, 6.0)], [(0.0, 8.0), (10, 2)], [(0.0, 4.0), (6, 6)], [(0.0, 4.0), (6, 2)], [(0.0, 3.0), (6, 2), (10, 2)], [(0.0, 4.0), (6, 5), (13, 1.0)], [(0.0, 8.0), (12, 2.0)], [(0.0, 14.0)]]","[[14.0], [2.0], [1, 2.0], [6.0], [1, 5.0], [2.0], [6.0], [8.0, 2], [4.0, 6], [4.0, 2], [3.0, 2, 2], [4.0, 5, 1.0], [8.0, 2.0], [14.0]]","[(0, 0.0, 0.0), (1, 12, 0.8571428571428571), (2, 11, 0.7857142857142857), (3, 8, 0.5714285714285714), (4, 8, 0.5714285714285714), (5, 12, 0.8571428571428571), (6, 8, 0.5714285714285714), (7, 4, 0.2857142857142857), (8, 4, 0.2857142857142857), (9, 8, 0.5714285714285714), (10, 7, 0.5), (11, 4, 0.2857142857142857), (12, 4, 0.2857142857142857), (13, 0.0, 0.0)]","[(1, 12.0, 12.0, 1.0, 0, 12), (2, 11.0, 12.0, 0.9166666666666666, 0, 12), (3, 8.0, 8.0, 1.0, 0, 8), (4, 8.0, 9.0, 0.8888888888888888, 0, 9), (5, 12.0, 12.0, 1.0, 0, 12), (6, 8.0, 8.0, 1.0, 0, 8), (7, 4.0, 6.0, 0.6666666666666666, 8, 14), (8, 4.0, 10.0, 0.4, 4, 14), (9, 8.0, 10.0, 0.8, 4, 14), (10, 7.0, 11.0, 0.6363636363636364, 3, 14), (11, 4.0, 9.0, 0.4444444444444444, 4, 13), (12, 4.0, 4.0, 1.0, 8, 12)]",90,2,3.826000213623047,0.0
100,Experiment 2,5 Layers,3,18.0,"[[(0.0, 18.0)], [(16, 2.0)], [(16, 2.0)], [(16, 2.0)], [(0.0, 1.0), (12, 6.0)], [(0.0, 12.0), (13, 3), (17, 1.0)], [(0.0, 5.0), (6, 2), (11, 1), (13, 3), (17, 1.0)], [(0.0, 4.0), (5, 3), (9, 4), (14, 2), (17, 1.0)], [(0.0, 8.0), (10, 3), (14, 4.0)], [(0.0, 9.0), (11, 2), (14, 2)], [(0.0, 9.0), (10, 3), (14, 3)], [(0.0, 9.0), (12, 4)], [(0.0, 6.0), (7, 2), (10, 7)], [(0.0, 18.0)]]","[[18.0], [2.0], [2.0], [2.0], [1.0, 6.0], [12.0, 3, 1.0], [5.0, 2, 1, 3, 1.0], [4.0, 3, 4, 2, 1.0], [8.0, 3, 4.0], [9.0, 2, 2], [9.0, 3, 3], [9.0, 4], [6.0, 2, 7], [18.0]]","[(0, 0.0, 0.0), (1, 16, 0.8888888888888888), (2, 16, 0.8888888888888888), (3, 16, 0.8888888888888888), (4, 11, 0.6111111111111112), (5, 2, 0.1111111111111111), (6, 6, 0.3333333333333333), (7, 4, 0.2222222222222222), (8, 3, 0.16666666666666666), (9, 5, 0.2777777777777778), (10, 3, 0.16666666666666666), (11, 5, 0.2777777777777778), (12, 3, 0.16666666666666666), (13, 0.0, 0.0)]","[(1, 16.0, 16.0, 1.0, 0, 16), (2, 16.0, 16.0, 1.0, 0, 16), (3, 16.0, 16.0, 1.0, 0, 16), (4, 11.0, 11.0, 1.0, 1, 12), (5, 2.0, 5.0, 0.4, 12, 17), (6, 6.0, 12.0, 0.5, 5, 17), (7, 4.0, 13.0, 0.3076923076923077, 4, 17), (8, 3.0, 6.0, 0.5, 8, 14), (9, 5.0, 9.0, 0.5555555555555556, 9, 18), (10, 3.0, 9.0, 0.3333333333333333, 9, 18), (11, 5.0, 9.0, 0.5555555555555556, 9, 18), (12, 3.0, 12.0, 0.25, 6, 18)]",90,2,11.569999933242798,0.0
101,Experiment 2,6 Layers,3,16.0,"[[(0.0, 16.0)], [(13, 3.0)], [(13, 3.0)], [(12, 4.0)], [(0.0, 2.0), (4, 1), (8, 2), (11, 1), (14, 2.0)], [(0.0, 3.0), (8, 1), (10, 1), (12, 1), (14, 2.0)], [(0.0, 5.0), (6, 1), (11, 5.0)], [(0.0, 6.0), (8, 2), (12, 1), (15, 1.0)], [(0.0, 4.0), (6, 1), (8, 1), (10, 1), (12, 2), (15, 1.0)], [(0.0, 11.0), (14, 2.0)], [(0.0, 8.0), (9, 3)], [(0.0, 6.0), (7, 3), (13, 2)], [(0.0, 7.0), (9, 3)], [(0.0, 16.0)]]","[[16.0], [3.0], [3.0], [4.0], [2.0, 1, 2, 1, 2.0], [3.0, 1, 1, 1, 2.0], [5.0, 1, 5.0], [6.0, 2, 1, 1.0], [4.0, 1, 1, 1, 2, 1.0], [11.0, 2.0], [8.0, 3], [6.0, 3, 2], [7.0, 3], [16.0]]","[(0, 0.0, 0.0), (1, 13, 0.8125), (2, 13, 0.8125), (3, 12, 0.75), (4, 8, 0.5), (5, 8, 0.5), (6, 5, 0.3125), (7, 6, 0.375), (8, 6, 0.375), (9, 3, 0.1875), (10, 5, 0.3125), (11, 5, 0.3125), (12, 6, 0.375), (13, 0.0, 0.0)]","[(1, 13.0, 13.0, 1.0, 0, 13), (2, 13.0, 13.0, 1.0, 0, 13), (3, 12.0, 12.0, 1.0, 0, 12), (4, 8.0, 12.0, 0.6666666666666666, 2, 14), (5, 8.0, 11.0, 0.7272727272727273, 3, 14), (6, 5.0, 6.0, 0.8333333333333334, 5, 11), (7, 6.0, 9.0, 0.6666666666666666, 6, 15), (8, 6.0, 11.0, 0.5454545454545454, 4, 15), (9, 3.0, 3.0, 1.0, 11, 14), (10, 5.0, 8.0, 0.625, 8, 16), (11, 5.0, 10.0, 0.5, 6, 16), (12, 6.0, 9.0, 0.6666666666666666, 7, 16)]",90,2,12.544999837875366,0.0
102,Experiment 2,4 Layers,4,8.0,"[[(0.0, 8.0)], [(2, 1), (5, 3.0)], [(4, 4.0)], [(6, 2.0)], [(6, 2.0)], [(6, 2.0)], [(4, 4.0)], [(0.0, 2.0)], [(0.0, 2.0)], [(0.0, 2.0)], [(0.0, 2.0)], [(0.0, 2.0)], [(0.0, 4.0)], [(0.0, 8.0)]]","[[8.0], [1, 3.0], [4.0], [2.0], [2.0], [2.0], [4.0], [2.0], [2.0], [2.0], [2.0], [2.0], [4.0], [8.0]]","[(0, 0.0, 0.0), (1, 4, 0.5), (2, 4, 0.5), (3, 6, 0.75), (4, 6, 0.75), (5, 6, 0.75), (6, 4, 0.5), (7, 6, 0.75), (8, 6, 0.75), (9, 6, 0.75), (10, 6, 0.75), (11, 6, 0.75), (12, 4, 0.5), (13, 0.0, 0.0)]","[(1, 4.0, 5.0, 0.8, 0, 5), (2, 4.0, 4.0, 1.0, 0, 4), (3, 6.0, 6.0, 1.0, 0, 6), (4, 6.0, 6.0, 1.0, 0, 6), (5, 6.0, 6.0, 1.0, 0, 6), (6, 4.0, 4.0, 1.0, 0, 4), (7, 6.0, 6.0, 1.0, 2, 8), (8, 6.0, 6.0, 1.0, 2, 8), (9, 6.0, 6.0, 1.0, 2, 8), (10, 6.0, 6.0, 1.0, 2, 8), (11, 6.0, 6.0, 1.0, 2, 8), (12, 4.0, 4.0, 1.0, 4, 8)]",64,2,1.9089999198913574,0.0
103,Experiment 2,5 Layers,4,10.0,"[[(0.0, 10.0)], [(6, 4.0)], [(8, 2.0)], [(8, 2.0)], [(8, 2.0)], [(0.0, 4.0), (5, 1), (9, 1.0)], [(0.0, 2.0), (3, 1), (5, 5.0)], [(0.0, 2.0), (3, 1), (7, 1), (9, 1.0)], [(0.0, 2.0), (3, 2), (7, 1), (9, 1.0)], [(0.0, 3.0)], [(0.0, 3.0), (7, 2)], [(0.0, 5.0), (6, 2)], [(0.0, 5.0), (8, 1)], [(0.0, 10.0)]]","[[10.0], [4.0], [2.0], [2.0], [2.0], [4.0, 1, 1.0], [2.0, 1, 5.0], [2.0, 1, 1, 1.0], [2.0, 2, 1, 1.0], [3.0], [3.0, 2], [5.0, 2], [5.0, 1], [10.0]]","[(0, 0.0, 0.0), (1, 6, 0.6), (2, 8, 0.8), (3, 8, 0.8), (4, 8, 0.8), (5, 4, 0.4), (6, 2, 0.2), (7, 5, 0.5), (8, 4, 0.4), (9, 7, 0.7), (10, 5, 0.5), (11, 3, 0.3), (12, 4, 0.4), (13, 0.0, 0.0)]","[(1, 6.0, 6.0, 1.0, 0, 6), (2, 8.0, 8.0, 1.0, 0, 8), (3, 8.0, 8.0, 1.0, 0, 8), (4, 8.0, 8.0, 1.0, 0, 8), (5, 4.0, 5.0, 0.8, 4, 9), (6, 2.0, 3.0, 0.6666666666666666, 2, 5), (7, 5.0, 7.0, 0.7142857142857143, 2, 9), (8, 4.0, 7.0, 0.5714285714285714, 2, 9), (9, 7.0, 7.0, 1.0, 3, 10), (10, 5.0, 7.0, 0.7142857142857143, 3, 10), (11, 3.0, 5.0, 0.6, 5, 10), (12, 4.0, 5.0, 0.8, 5, 10)]",64,2,3.5850000381469727,0.0
104,Experiment 2,6 Layers,4,10.0,"[[(0.0, 10.0)], [(4, 1), (6, 4.0)], [(5, 5.0)], [(5, 5.0)], [(0.0, 1.0), (7, 3.0)], [(0.0, 1.0), (2, 1), (7, 3.0)], [(0.0, 1.0), (4, 2), (7, 3.0)], [(0.0, 2.0), (6, 1), (8, 2.0)], [(0.0, 4.0), (9, 1.0)], [(0.0, 2.0), (6, 1), (8, 2.0)], [(0.0, 3.0), (6, 1)], [(0.0, 3.0)], [(0.0, 4.0)], [(0.0, 10.0)]]","[[10.0], [1, 4.0], [5.0], [5.0], [1.0, 3.0], [1.0, 1, 3.0], [1.0, 2, 3.0], [2.0, 1, 2.0], [4.0, 1.0], [2.0, 1, 2.0], [3.0, 1], [3.0], [4.0], [10.0]]","[(0, 0.0, 0.0), (1, 5, 0.5), (2, 5, 0.5), (3, 5, 0.5), (4, 6, 0.6), (5, 5, 0.5), (6, 4, 0.4), (7, 5, 0.5), (8, 5, 0.5), (9, 5, 0.5), (10, 6, 0.6), (11, 7, 0.7), (12, 6, 0.6), (13, 0.0, 0.0)]","[(1, 5.0, 6.0, 0.8333333333333334, 0, 6), (2, 5.0, 5.0, 1.0, 0, 5), (3, 5.0, 5.0, 1.0, 0, 5), (4, 6.0, 6.0, 1.0, 1, 7), (5, 5.0, 6.0, 0.8333333333333334, 1, 7), (6, 4.0, 6.0, 0.6666666666666666, 1, 7), (7, 5.0, 6.0, 0.8333333333333334, 2, 8), (8, 5.0, 5.0, 1.0, 4, 9), (9, 5.0, 6.0, 0.8333333333333334, 2, 8), (10, 6.0, 7.0, 0.8571428571428571, 3, 10), (11, 7.0, 7.0, 1.0, 3, 10), (12, 6.0, 6.0, 1.0, 4, 10)]",64,2,3.7990000247955322,0.0
105,Experiment 2,4 Layers,5,13.0,"[[(0.0, 13.0)], [(5, 8.0)], [(4, 1), (7, 6.0)], [(7, 6.0)], [(4, 1), (7, 6.0)], [(0.0, 1.0), (5, 8.0)], [(4, 9.0)], [(0.0, 2.0)], [(0.0, 2.0), (12, 1.0)], [(0.0, 2.0)], [(0.0, 3.0)], [(0.0, 2.0)], [(0.0, 2.0), (7, 1)], [(0.0, 13.0)]]","[[13.0], [8.0], [1, 6.0], [6.0], [1, 6.0], [1.0, 8.0], [9.0], [2.0], [2.0, 1.0], [2.0], [3.0], [2.0], [2.0, 1], [13.0]]","[(0, 0.0, 0.0), (1, 5, 0.38461538461538464), (2, 6, 0.46153846153846156), (3, 7, 0.5384615384615384), (4, 6, 0.46153846153846156), (5, 4, 0.3076923076923077), (6, 4, 0.3076923076923077), (7, 11, 0.8461538461538461), (8, 10, 0.7692307692307693), (9, 11, 0.8461538461538461), (10, 10, 0.7692307692307693), (11, 11, 0.8461538461538461), (12, 10, 0.7692307692307693), (13, 0.0, 0.0)]","[(1, 5.0, 5.0, 1.0, 0, 5), (2, 6.0, 7.0, 0.8571428571428571, 0, 7), (3, 7.0, 7.0, 1.0, 0, 7), (4, 6.0, 7.0, 0.8571428571428571, 0, 7), (5, 4.0, 4.0, 1.0, 1, 5), (6, 4.0, 4.0, 1.0, 0, 4), (7, 11.0, 11.0, 1.0, 2, 13), (8, 10.0, 10.0, 1.0, 2, 12), (9, 11.0, 11.0, 1.0, 2, 13), (10, 10.0, 10.0, 1.0, 3, 13), (11, 11.0, 11.0, 1.0, 2, 13), (12, 10.0, 11.0, 0.9090909090909091, 2, 13)]",95,2,3.875999927520752,0.0
106,Experiment 2,5 Layers,5,15.0,"[[(0.0, 15.0)], [(3, 3), (8, 7.0)], [(10, 5.0)], [(6, 1), (10, 5.0)], [(6, 1), (9, 6.0)], [(0.0, 3.0), (13, 2.0)], [(0.0, 4.0), (13, 2.0)], [(0.0, 2.0), (13, 2.0)], [(0.0, 2.0), (14, 1.0)], [(0.0, 8.0)], [(0.0, 11.0), (14, 1.0)], [(0.0, 6.0), (7, 1), (11, 2)], [(0.0, 10.0)], [(0.0, 15.0)]]","[[15.0], [3, 7.0], [5.0], [1, 5.0], [1, 6.0], [3.0, 2.0], [4.0, 2.0], [2.0, 2.0], [2.0, 1.0], [8.0], [11.0, 1.0], [6.0, 1, 2], [10.0], [15.0]]","[(0, 0.0, 0.0), (1, 5, 0.3333333333333333), (2, 10, 0.6666666666666666), (3, 9, 0.6), (4, 8, 0.5333333333333333), (5, 10, 0.6666666666666666), (6, 9, 0.6), (7, 11, 0.7333333333333333), (8, 12, 0.8), (9, 7, 0.4666666666666667), (10, 3, 0.2), (11, 6, 0.4), (12, 5, 0.3333333333333333), (13, 0.0, 0.0)]","[(1, 5.0, 8.0, 0.625, 0, 8), (2, 10.0, 10.0, 1.0, 0, 10), (3, 9.0, 10.0, 0.9, 0, 10), (4, 8.0, 9.0, 0.8888888888888888, 0, 9), (5, 10.0, 10.0, 1.0, 3, 13), (6, 9.0, 9.0, 1.0, 4, 13), (7, 11.0, 11.0, 1.0, 2, 13), (8, 12.0, 12.0, 1.0, 2, 14), (9, 7.0, 7.0, 1.0, 8, 15), (10, 3.0, 3.0, 1.0, 11, 14), (11, 6.0, 9.0, 0.6666666666666666, 6, 15), (12, 5.0, 5.0, 1.0, 10, 15)]",95,2,9.723999977111816,0.0
107,Experiment 2,6 Layers,5,17.0,"[[(0.0, 17.0)], [(2, 1), (6, 1), (8, 9.0)], [(4, 13.0)], [(5, 12.0)], [(0.0, 1.0), (2, 2), (6, 1), (8, 1), (10, 7.0)], [(0.0, 1.0), (3, 2), (8, 3), (12, 5.0)], [(0.0, 1.0), (2, 1), (8, 9.0)], [(0.0, 2.0), (16, 1.0)], [(0.0, 2.0), (16, 1.0)], [(0.0, 2.0), (16, 1.0)], [(0.0, 6.0), (8, 3)], [(0.0, 10.0), (15, 1)], [(0.0, 6.0), (7, 4)], [(0.0, 17.0)]]","[[17.0], [1, 1, 9.0], [13.0], [12.0], [1.0, 2, 1, 1, 7.0], [1.0, 2, 3, 5.0], [1.0, 1, 9.0], [2.0, 1.0], [2.0, 1.0], [2.0, 1.0], [6.0, 3], [10.0, 1], [6.0, 4], [17.0]]","[(0, 0.0, 0.0), (1, 6, 0.35294117647058826), (2, 4, 0.23529411764705882), (3, 5, 0.29411764705882354), (4, 5, 0.29411764705882354), (5, 6, 0.35294117647058826), (6, 6, 0.35294117647058826), (7, 14, 0.8235294117647058), (8, 14, 0.8235294117647058), (9, 14, 0.8235294117647058), (10, 8, 0.47058823529411764), (11, 6, 0.35294117647058826), (12, 7, 0.4117647058823529), (13, 0.0, 0.0)]","[(1, 6.0, 8.0, 0.75, 0, 8), (2, 4.0, 4.0, 1.0, 0, 4), (3, 5.0, 5.0, 1.0, 0, 5), (4, 5.0, 9.0, 0.5555555555555556, 1, 10), (5, 6.0, 11.0, 0.5454545454545454, 1, 12), (6, 6.0, 7.0, 0.8571428571428571, 1, 8), (7, 14.0, 14.0, 1.0, 2, 16), (8, 14.0, 14.0, 1.0, 2, 16), (9, 14.0, 14.0, 1.0, 2, 16), (10, 8.0, 11.0, 0.7272727272727273, 6, 17), (11, 6.0, 7.0, 0.8571428571428571, 10, 17), (12, 7.0, 11.0, 0.6363636363636364, 6, 17)]",95,2,9.25,0.0
108,Experiment 2,4 Layers,6,12.0,"[[(0.0, 12.0)], [(9, 3.0)], [(10, 2.0)], [(10, 2.0)], [(7, 5.0)], [(3, 1), (7, 5.0)], [(0.0, 1.0), (9, 3.0)], [(0.0, 3.0), (8, 4.0)], [(0.0, 3.0), (11, 1.0)], [(0.0, 3.0), (5, 1)], [(0.0, 7.0)], [(0.0, 5.0)], [(0.0, 5.0), (7, 1), (11, 1.0)], [(0.0, 12.0)]]","[[12.0], [3.0], [2.0], [2.0], [5.0], [1, 5.0], [1.0, 3.0], [3.0, 4.0], [3.0, 1.0], [3.0, 1], [7.0], [5.0], [5.0, 1, 1.0], [12.0]]","[(0, 0.0, 0.0), (1, 9, 0.75), (2, 10, 0.8333333333333334), (3, 10, 0.8333333333333334), (4, 7, 0.5833333333333334), (5, 6, 0.5), (6, 8, 0.6666666666666666), (7, 5, 0.4166666666666667), (8, 8, 0.6666666666666666), (9, 8, 0.6666666666666666), (10, 5, 0.4166666666666667), (11, 7, 0.5833333333333334), (12, 5, 0.4166666666666667), (13, 0.0, 0.0)]","[(1, 9.0, 9.0, 1.0, 0, 9), (2, 10.0, 10.0, 1.0, 0, 10), (3, 10.0, 10.0, 1.0, 0, 10), (4, 7.0, 7.0, 1.0, 0, 7), (5, 6.0, 7.0, 0.8571428571428571, 0, 7), (6, 8.0, 8.0, 1.0, 1, 9), (7, 5.0, 5.0, 1.0, 3, 8), (8, 8.0, 8.0, 1.0, 3, 11), (9, 8.0, 9.0, 0.8888888888888888, 3, 12), (10, 5.0, 5.0, 1.0, 7, 12), (11, 7.0, 7.0, 1.0, 5, 12), (12, 5.0, 6.0, 0.8333333333333334, 5, 11)]",88,2,8.682999849319458,0.0
109,Experiment 2,5 Layers,6,15.0,"[[(0.0, 15.0)], [(9, 1), (13, 2.0)], [(13, 2.0)], [(12, 3.0)], [(13, 2.0)], [(0.0, 7.0), (9, 1), (11, 2), (14, 1.0)], [(0.0, 5.0), (9, 1), (13, 2.0)], [(0.0, 3.0), (5, 3), (10, 1), (14, 1.0)], [(0.0, 4.0), (6, 1), (8, 2), (11, 2), (14, 1.0)], [(0.0, 9.0), (10, 1), (12, 1)], [(0.0, 9.0), (10, 2), (13, 1)], [(0.0, 11.0), (13, 1)], [(0.0, 8.0), (9, 1), (12, 1)], [(0.0, 15.0)]]","[[15.0], [1, 2.0], [2.0], [3.0], [2.0], [7.0, 1, 2, 1.0], [5.0, 1, 2.0], [3.0, 3, 1, 1.0], [4.0, 1, 2, 2, 1.0], [9.0, 1, 1], [9.0, 2, 1], [11.0, 1], [8.0, 1, 1], [15.0]]","[(0, 0.0, 0.0), (1, 12, 0.8), (2, 13, 0.8666666666666667), (3, 12, 0.8), (4, 13, 0.8666666666666667), (5, 4, 0.26666666666666666), (6, 7, 0.4666666666666667), (7, 7, 0.4666666666666667), (8, 5, 0.3333333333333333), (9, 4, 0.26666666666666666), (10, 3, 0.2), (11, 3, 0.2), (12, 5, 0.3333333333333333), (13, 0.0, 0.0)]","[(1, 12.0, 13.0, 0.9230769230769231, 0, 13), (2, 13.0, 13.0, 1.0, 0, 13), (3, 12.0, 12.0, 1.0, 0, 12), (4, 13.0, 13.0, 1.0, 0, 13), (5, 4.0, 7.0, 0.5714285714285714, 7, 14), (6, 7.0, 8.0, 0.875, 5, 13), (7, 7.0, 11.0, 0.6363636363636364, 3, 14), (8, 5.0, 10.0, 0.5, 4, 14), (9, 4.0, 6.0, 0.6666666666666666, 9, 15), (10, 3.0, 6.0, 0.5, 9, 15), (11, 3.0, 4.0, 0.75, 11, 15), (12, 5.0, 7.0, 0.7142857142857143, 8, 15)]",88,2,9.423999786376953,0.0
110,Experiment 2,6 Layers,6,14.0,"[[(0.0, 14.0)], [(11, 3.0)], [(11, 3.0)], [(11, 3.0)], [(0.0, 4.0), (8, 1), (10, 1), (12, 2.0)], [(0.0, 2.0), (4, 1), (8, 1), (12, 2.0)], [(0.0, 5.0), (6, 2), (9, 2), (12, 2.0)], [(0.0, 6.0), (13, 1.0)], [(0.0, 4.0), (13, 1.0)], [(0.0, 3.0), (7, 1), (9, 2), (13, 1.0)], [(0.0, 10.0)], [(0.0, 8.0), (10, 1)], [(0.0, 8.0)], [(0.0, 14.0)]]","[[14.0], [3.0], [3.0], [3.0], [4.0, 1, 1, 2.0], [2.0, 1, 1, 2.0], [5.0, 2, 2, 2.0], [6.0, 1.0], [4.0, 1.0], [3.0, 1, 2, 1.0], [10.0], [8.0, 1], [8.0], [14.0]]","[(0, 0.0, 0.0), (1, 11, 0.7857142857142857), (2, 11, 0.7857142857142857), (3, 11, 0.7857142857142857), (4, 6, 0.42857142857142855), (5, 8, 0.5714285714285714), (6, 3, 0.21428571428571427), (7, 7, 0.5), (8, 9, 0.6428571428571429), (9, 7, 0.5), (10, 4, 0.2857142857142857), (11, 5, 0.35714285714285715), (12, 6, 0.42857142857142855), (13, 0.0, 0.0)]","[(1, 11.0, 11.0, 1.0, 0, 11), (2, 11.0, 11.0, 1.0, 0, 11), (3, 11.0, 11.0, 1.0, 0, 11), (4, 6.0, 8.0, 0.75, 4, 12), (5, 8.0, 10.0, 0.8, 2, 12), (6, 3.0, 7.0, 0.42857142857142855, 5, 12), (7, 7.0, 7.0, 1.0, 6, 13), (8, 9.0, 9.0, 1.0, 4, 13), (9, 7.0, 10.0, 0.7, 3, 13), (10, 4.0, 4.0, 1.0, 10, 14), (11, 5.0, 6.0, 0.8333333333333334, 8, 14), (12, 6.0, 6.0, 1.0, 8, 14)]",88,2,12.182999849319458,0.0
