,experiment,experiment_version,experiment_index,makespan,downtime_over_makespan,downtime_per_machine,usage,active_usage,total_work_content,status,runtime,gap
21,Experiment 4,6 Layers-Batch Size = 15,1,10.0,"[[(0.0, 10.0)], [(5, 5.0)], [(6, 4.0)], [(6, 4.0)], [(0.0, 1.0), (3, 1), (6, 4.0)], [(0.0, 1.0), (8, 2.0)], [(0.0, 1.0), (3, 1), (8, 2.0)], [(0.0, 2.0), (5, 1), (8, 2.0)], [(0.0, 2.0), (3, 2), (6, 1), (9, 1.0)], [(0.0, 2.0), (7, 1), (9, 1.0)], [(0.0, 3.0)], [(0.0, 3.0), (6, 1)], [(0.0, 3.0), (7, 1)], [(0.0, 10.0)]]","[[10.0], [5.0], [4.0], [4.0], [1.0, 1, 4.0], [1.0, 2.0], [1.0, 1, 2.0], [2.0, 1, 2.0], [2.0, 2, 1, 1.0], [2.0, 1, 1.0], [3.0], [3.0, 1], [3.0, 1], [10.0]]","[(0, 0.0, 0.0), (1, 5, 0.5), (2, 6, 0.6), (3, 6, 0.6), (4, 4, 0.4), (5, 7, 0.7), (6, 6, 0.6), (7, 5, 0.5), (8, 4, 0.4), (9, 6, 0.6), (10, 7, 0.7), (11, 6, 0.6), (12, 6, 0.6), (13, 0.0, 0.0)]","[(1, 5.0, 5.0, 1.0, 0, 5), (2, 6.0, 6.0, 1.0, 0, 6), (3, 6.0, 6.0, 1.0, 0, 6), (4, 4.0, 5.0, 0.8, 1, 6), (5, 7.0, 7.0, 1.0, 1, 8), (6, 6.0, 7.0, 0.8571428571428571, 1, 8), (7, 5.0, 6.0, 0.8333333333333334, 2, 8), (8, 4.0, 7.0, 0.5714285714285714, 2, 9), (9, 6.0, 7.0, 0.8571428571428571, 2, 9), (10, 7.0, 7.0, 1.0, 3, 10), (11, 6.0, 7.0, 0.8571428571428571, 3, 10), (12, 6.0, 7.0, 0.8571428571428571, 3, 10)]",68,2,2.2879998683929443,0.0
22,Experiment 4,6 Layers-Batch Size = 30,1,20.0,"[[(0.0, 20.0)], [(16, 4.0)], [(13, 1), (15, 5.0)], [(16, 4.0)], [(0.0, 2.0), (18, 2.0)], [(0.0, 1.0), (6, 1), (14, 1), (17, 3.0)], [(0.0, 2.0), (18, 2.0)], [(0.0, 4.0), (5, 1), (7, 1), (9, 1), (13, 1), (19, 1.0)], [(0.0, 2.0), (3, 1), (6, 3), (11, 1), (13, 1), (15, 3), (19, 1.0)], [(0.0, 4.0), (5, 1), (12, 1), (14, 1), (17, 1), (19, 1.0)], [(0.0, 3.0), (7, 1)], [(0.0, 5.0)], [(0.0, 7.0), (8, 1), (10, 1)], [(0.0, 20.0)]]","[[20.0], [4.0], [1, 5.0], [4.0], [2.0, 2.0], [1.0, 1, 1, 3.0], [2.0, 2.0], [4.0, 1, 1, 1, 1, 1.0], [2.0, 1, 3, 1, 1, 3, 1.0], [4.0, 1, 1, 1, 1, 1.0], [3.0, 1], [5.0], [7.0, 1, 1], [20.0]]","[(0, 0.0, 0.0), (1, 16, 0.8), (2, 14, 0.7), (3, 16, 0.8), (4, 16, 0.8), (5, 14, 0.7), (6, 16, 0.8), (7, 11, 0.55), (8, 8, 0.4), (9, 11, 0.55), (10, 16, 0.8), (11, 15, 0.75), (12, 11, 0.55), (13, 0.0, 0.0)]","[(1, 16.0, 16.0, 1.0, 0, 16), (2, 14.0, 15.0, 0.9333333333333333, 0, 15), (3, 16.0, 16.0, 1.0, 0, 16), (4, 16.0, 16.0, 1.0, 2, 18), (5, 14.0, 16.0, 0.875, 1, 17), (6, 16.0, 16.0, 1.0, 2, 18), (7, 11.0, 15.0, 0.7333333333333333, 4, 19), (8, 8.0, 17.0, 0.47058823529411764, 2, 19), (9, 11.0, 15.0, 0.7333333333333333, 4, 19), (10, 16.0, 17.0, 0.9411764705882353, 3, 20), (11, 15.0, 15.0, 1.0, 5, 20), (12, 11.0, 13.0, 0.8461538461538461, 7, 20)]",164,2,44.41400003433228,0.0
23,Experiment 4,6 Layers-Batch Size = 45,1,30.0,"[[(0.0, 30.0)], [(24, 6.0)], [(19, 3), (23, 7.0)], [(26, 4.0)], [(0.0, 2.0), (28, 2.0)], [(0.0, 3.0), (7, 1), (24, 6.0)], [(0.0, 2.0), (18, 2), (28, 2.0)], [(0.0, 6.0), (7, 1), (9, 3), (14, 1), (19, 1), (23, 1), (26, 2), (29, 1.0)], [(0.0, 6.0), (7, 1), (9, 5), (15, 2), (21, 2), (27, 3.0)], [(0.0, 5.0), (8, 1), (12, 1), (20, 1), (25, 1), (29, 1.0)], [(0.0, 11.0), (13, 3)], [(0.0, 8.0), (10, 3), (15, 1), (19, 2), (23, 1), (25, 1)], [(0.0, 11.0), (13, 1), (15, 1), (17, 1)], [(0.0, 30.0)]]","[[30.0], [6.0], [3, 7.0], [4.0], [2.0, 2.0], [3.0, 1, 6.0], [2.0, 2, 2.0], [6.0, 1, 3, 1, 1, 1, 2, 1.0], [6.0, 1, 5, 2, 2, 3.0], [5.0, 1, 1, 1, 1, 1.0], [11.0, 3], [8.0, 3, 1, 2, 1, 1], [11.0, 1, 1, 1], [30.0]]","[(0, 0.0, 0.0), (1, 24, 0.8), (2, 20, 0.6666666666666666), (3, 26, 0.8666666666666667), (4, 26, 0.8666666666666667), (5, 20, 0.6666666666666666), (6, 24, 0.8), (7, 14, 0.4666666666666667), (8, 11, 0.36666666666666664), (9, 20, 0.6666666666666666), (10, 16, 0.5333333333333333), (11, 14, 0.4666666666666667), (12, 16, 0.5333333333333333), (13, 0.0, 0.0)]","[(1, 24.0, 24.0, 1.0, 0, 24), (2, 20.0, 23.0, 0.8695652173913043, 0, 23), (3, 26.0, 26.0, 1.0, 0, 26), (4, 26.0, 26.0, 1.0, 2, 28), (5, 20.0, 21.0, 0.9523809523809523, 3, 24), (6, 24.0, 26.0, 0.9230769230769231, 2, 28), (7, 14.0, 23.0, 0.6086956521739131, 6, 29), (8, 11.0, 21.0, 0.5238095238095238, 6, 27), (9, 20.0, 24.0, 0.8333333333333334, 5, 29), (10, 16.0, 19.0, 0.8421052631578947, 11, 30), (11, 14.0, 22.0, 0.6363636363636364, 8, 30), (12, 16.0, 19.0, 0.8421052631578947, 11, 30)]",231,2,135.96600008010864,0.0
24,Experiment 4,3 Layers-Batch Size = 15,2,30.0,"[[(0.0, 30.0)], [(0.0, 30.0)], [(23, 1)], [(6, 1)], [(0.0, 30.0)]]","[[30.0], [], [1], [1], [30.0]]","[(0, 0.0, 0.0), (1, 30, 1.0), (2, 29, 0.9666666666666667), (3, 29, 0.9666666666666667), (4, 0.0, 0.0)]","[(1, 30.0, 30.0, 1.0, 0, 30), (2, 29.0, 30.0, 0.9666666666666667, 0, 30), (3, 29.0, 30.0, 0.9666666666666667, 0, 30)]",88,2,3.309000015258789,0.0
25,Experiment 4,3 Layers-Batch Size = 30,2,59.0,"[[(0.0, 59.0)], [(52, 1)], [(58, 1.0)], [(0.0, 59.0)], [(0.0, 59.0)]]","[[59.0], [1], [1.0], [], [59.0]]","[(0, 0.0, 0.0), (1, 58, 0.9830508474576272), (2, 58, 0.9830508474576272), (3, 59, 1.0), (4, 0.0, 0.0)]","[(1, 58.0, 59.0, 0.9830508474576272, 0, 59), (2, 58.0, 58.0, 1.0, 0, 58), (3, 59.0, 59.0, 1.0, 0, 59)]",175,2,245.64000010490415,0.0
26,Experiment 4,3 Layers-Batch Size = 45,2,92.0,"[[(0.0, 92.0)], [(19, 1)], [(0.0, 92.0)], [(0.0, 92.0)], [(0.0, 92.0)]]","[[92.0], [1], [], [], [92.0]]","[(0, 0.0, 0.0), (1, 91, 0.9891304347826086), (2, 92, 1.0), (3, 92, 1.0), (4, 0.0, 0.0)]","[(1, 91.0, 92.0, 0.9891304347826086, 0, 92), (2, 92.0, 92.0, 1.0, 0, 92), (3, 92.0, 92.0, 1.0, 0, 92)]",275,2,615.6059999465942,0.0
27,Experiment 4,4 Layers-Batch Size = 15,2,23.0,"[[(0.0, 23.0)], [(3, 1), (10, 2), (15, 1), (20, 3.0)], [(15, 8.0)], [(14, 1), (19, 4.0)], [(0.0, 3.0)], [(0.0, 3.0), (19, 4.0)], [(0.0, 4.0), (6, 2), (10, 1), (13, 4)], [(0.0, 23.0)]]","[[23.0], [1, 2, 1, 3.0], [8.0], [1, 4.0], [3.0], [3.0, 4.0], [4.0, 2, 1, 4], [23.0]]","[(0, 0.0, 0.0), (1, 16, 0.6956521739130435), (2, 15, 0.6521739130434783), (3, 18, 0.782608695652174), (4, 20, 0.8695652173913043), (5, 16, 0.6956521739130435), (6, 12, 0.5217391304347826), (7, 0.0, 0.0)]","[(1, 16.0, 20.0, 0.8, 0, 20), (2, 15.0, 15.0, 1.0, 0, 15), (3, 18.0, 19.0, 0.9473684210526315, 0, 19), (4, 20.0, 20.0, 1.0, 3, 23), (5, 16.0, 16.0, 1.0, 3, 19), (6, 12.0, 19.0, 0.631578947368421, 4, 23)]",97,2,1.818000078201294,0.0
28,Experiment 4,4 Layers-Batch Size = 30,2,33.0,"[[(0.0, 33.0)], [(31, 2.0)], [(27, 1), (31, 2.0)], [(31, 2.0)], [(0.0, 3.0)], [(0.0, 3.0)], [(0.0, 3.0), (5, 1), (8, 1), (11, 2)], [(0.0, 33.0)]]","[[33.0], [2.0], [1, 2.0], [2.0], [3.0], [3.0], [3.0, 1, 1, 2], [33.0]]","[(0, 0.0, 0.0), (1, 31, 0.9393939393939394), (2, 30, 0.9090909090909091), (3, 31, 0.9393939393939394), (4, 30, 0.9090909090909091), (5, 30, 0.9090909090909091), (6, 26, 0.7878787878787878), (7, 0.0, 0.0)]","[(1, 31.0, 31.0, 1.0, 0, 31), (2, 30.0, 31.0, 0.967741935483871, 0, 31), (3, 31.0, 31.0, 1.0, 0, 31), (4, 30.0, 30.0, 1.0, 3, 33), (5, 30.0, 30.0, 1.0, 3, 33), (6, 26.0, 30.0, 0.8666666666666667, 3, 33)]",178,2,37.51300001144409,0.0
29,Experiment 4,4 Layers-Batch Size = 45,2,57.0,"[[(0.0, 57.0)], [(55, 2.0)], [(51, 6.0)], [(55, 2.0)], [(0.0, 3.0), (7, 1), (24, 1), (27, 1), (50, 1)], [(0.0, 9.0), (13, 5), (34, 3), (41, 1), (56, 1.0)], [(0.0, 9.0), (11, 1), (14, 2), (18, 5), (27, 1), (30, 1), (43, 1), (52, 1)], [(0.0, 57.0)]]","[[57.0], [2.0], [6.0], [2.0], [3.0, 1, 1, 1, 1], [9.0, 5, 3, 1, 1.0], [9.0, 1, 2, 5, 1, 1, 1, 1], [57.0]]","[(0, 0.0, 0.0), (1, 55, 0.9649122807017544), (2, 51, 0.8947368421052632), (3, 55, 0.9649122807017544), (4, 50, 0.8771929824561403), (5, 38, 0.6666666666666666), (6, 36, 0.631578947368421), (7, 0.0, 0.0)]","[(1, 55.0, 55.0, 1.0, 0, 55), (2, 51.0, 51.0, 1.0, 0, 51), (3, 55.0, 55.0, 1.0, 0, 55), (4, 50.0, 54.0, 0.9259259259259259, 3, 57), (5, 38.0, 47.0, 0.8085106382978723, 9, 56), (6, 36.0, 48.0, 0.75, 9, 57)]",285,2,289.67400002479553,0.0
30,Experiment 4,5 Layers-Batch Size = 15,2,18.0,"[[(0.0, 18.0)], [(16, 2.0)], [(15, 3.0)], [(6, 1), (16, 2.0)], [(0.0, 3.0), (5, 1), (7, 2), (11, 1), (13, 3), (17, 1.0)], [(0.0, 10.0), (11, 1), (14, 2), (17, 1.0)], [(0.0, 3.0), (4, 5), (10, 1), (12, 3), (16, 2.0)], [(0.0, 4.0), (16, 1)], [(0.0, 5.0), (8, 4)], [(0.0, 9.0), (10, 2), (14, 2)], [(0.0, 18.0)]]","[[18.0], [2.0], [3.0], [1, 2.0], [3.0, 1, 2, 1, 3, 1.0], [10.0, 1, 2, 1.0], [3.0, 5, 1, 3, 2.0], [4.0, 1], [5.0, 4], [9.0, 2, 2], [18.0]]","[(0, 0.0, 0.0), (1, 16, 0.8888888888888888), (2, 15, 0.8333333333333334), (3, 15, 0.8333333333333334), (4, 7, 0.3888888888888889), (5, 4, 0.2222222222222222), (6, 4, 0.2222222222222222), (7, 13, 0.7222222222222222), (8, 9, 0.5), (9, 5, 0.2777777777777778), (10, 0.0, 0.0)]","[(1, 16.0, 16.0, 1.0, 0, 16), (2, 15.0, 15.0, 1.0, 0, 15), (3, 15.0, 16.0, 0.9375, 0, 16), (4, 7.0, 14.0, 0.5, 3, 17), (5, 4.0, 7.0, 0.5714285714285714, 10, 17), (6, 4.0, 13.0, 0.3076923076923077, 3, 16), (7, 13.0, 14.0, 0.9285714285714286, 4, 18), (8, 9.0, 13.0, 0.6923076923076923, 5, 18), (9, 5.0, 9.0, 0.5555555555555556, 9, 18)]",88,2,3.888999938964844,0.0
31,Experiment 4,5 Layers-Batch Size = 30,2,43.0,"[[(0.0, 43.0)], [(39, 4.0)], [(39, 4.0)], [(6, 2), (11, 1), (16, 27.0)], [(0.0, 3.0), (4, 2), (7, 2), (10, 2), (13, 2), (16, 2), (19, 2), (22, 2), (25, 2), (28, 2), (31, 2), (34, 2), (37, 2), (40, 3.0)], [(0.0, 3.0), (4, 2), (7, 2), (10, 2), (13, 2), (16, 2), (19, 2), (22, 2), (25, 2), (28, 2), (31, 2), (34, 2), (37, 2), (40, 3.0)], [(0.0, 5.0), (6, 3), (10, 6), (17, 11), (29, 14.0)], [(0.0, 4.0)], [(0.0, 4.0)], [(0.0, 11.0), (12, 6), (19, 8), (28, 2), (31, 12.0)], [(0.0, 43.0)]]","[[43.0], [4.0], [4.0], [2, 1, 27.0], [3.0, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 3.0], [3.0, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 3.0], [5.0, 3, 6, 11, 14.0], [4.0], [4.0], [11.0, 6, 8, 2, 12.0], [43.0]]","[(0, 0.0, 0.0), (1, 39, 0.9069767441860465), (2, 39, 0.9069767441860465), (3, 13, 0.3023255813953488), (4, 13, 0.3023255813953488), (5, 13, 0.3023255813953488), (6, 4, 0.09302325581395349), (7, 39, 0.9069767441860465), (8, 39, 0.9069767441860465), (9, 4, 0.09302325581395349), (10, 0.0, 0.0)]","[(1, 39.0, 39.0, 1.0, 0, 39), (2, 39.0, 39.0, 1.0, 0, 39), (3, 13.0, 16.0, 0.8125, 0, 16), (4, 13.0, 37.0, 0.35135135135135137, 3, 40), (5, 13.0, 37.0, 0.35135135135135137, 3, 40), (6, 4.0, 24.0, 0.16666666666666666, 5, 29), (7, 39.0, 39.0, 1.0, 4, 43), (8, 39.0, 39.0, 1.0, 4, 43), (9, 4.0, 20.0, 0.2, 11, 31)]",203,2,94.4760000705719,0.0
32,Experiment 4,5 Layers-Batch Size = 45,2,52.0,"[[(0.0, 52.0)], [(50, 2.0)], [(48, 4.0)], [(50, 2.0)], [(0.0, 3.0), (4, 2), (8, 2), (11, 5), (17, 3), (21, 2), (25, 2), (29, 4), (35, 2), (40, 2), (44, 3), (48, 2), (51, 1.0)], [(0.0, 3.0), (5, 7), (14, 2), (17, 4), (23, 2), (26, 1), (28, 9), (38, 1), (40, 3), (44, 1), (46, 2), (49, 1), (51, 1.0)], [(0.0, 10.0), (12, 5), (18, 5), (24, 6), (31, 1), (33, 6), (40, 2), (44, 3), (48, 1), (50, 2.0)], [(0.0, 7.0), (10, 1)], [(0.0, 4.0), (7, 2), (15, 3), (21, 1), (34, 1), (38, 1), (49, 2)], [(0.0, 11.0), (12, 4), (17, 7), (25, 13), (39, 1), (44, 1)], [(0.0, 52.0)]]","[[52.0], [2.0], [4.0], [2.0], [3.0, 2, 2, 5, 3, 2, 2, 4, 2, 2, 3, 2, 1.0], [3.0, 7, 2, 4, 2, 1, 9, 1, 3, 1, 2, 1, 1.0], [10.0, 5, 5, 6, 1, 6, 2, 3, 1, 2.0], [7.0, 1], [4.0, 2, 3, 1, 1, 1, 2], [11.0, 4, 7, 13, 1, 1], [52.0]]","[(0, 0.0, 0.0), (1, 50, 0.9615384615384616), (2, 48, 0.9230769230769231), (3, 50, 0.9615384615384616), (4, 19, 0.36538461538461536), (5, 15, 0.28846153846153844), (6, 11, 0.21153846153846154), (7, 44, 0.8461538461538461), (8, 38, 0.7307692307692307), (9, 15, 0.28846153846153844), (10, 0.0, 0.0)]","[(1, 50.0, 50.0, 1.0, 0, 50), (2, 48.0, 48.0, 1.0, 0, 48), (3, 50.0, 50.0, 1.0, 0, 50), (4, 19.0, 48.0, 0.3958333333333333, 3, 51), (5, 15.0, 48.0, 0.3125, 3, 51), (6, 11.0, 40.0, 0.275, 10, 50), (7, 44.0, 45.0, 0.9777777777777777, 7, 52), (8, 38.0, 48.0, 0.7916666666666666, 4, 52), (9, 15.0, 41.0, 0.36585365853658536, 11, 52)]",290,2,429.71399998664856,0.0
33,Experiment 4,6 Layers-Batch Size = 15,2,15.0,"[[(0.0, 15.0)], [(12, 3.0)], [(8, 7.0)], [(12, 3.0)], [(0.0, 3.0), (5, 4), (10, 1), (13, 2.0)], [(0.0, 1.0), (10, 5.0)], [(0.0, 2.0), (4, 2), (9, 2), (13, 2.0)], [(0.0, 7.0), (9, 2), (14, 1.0)], [(0.0, 6.0), (8, 3), (12, 3.0)], [(0.0, 3.0), (4, 1), (8, 2), (11, 1), (14, 1.0)], [(0.0, 8.0)], [(0.0, 8.0), (9, 2), (12, 1), (14, 1.0)], [(0.0, 5.0), (8, 3)], [(0.0, 15.0)]]","[[15.0], [3.0], [7.0], [3.0], [3.0, 4, 1, 2.0], [1.0, 5.0], [2.0, 2, 2, 2.0], [7.0, 2, 1.0], [6.0, 3, 3.0], [3.0, 1, 2, 1, 1.0], [8.0], [8.0, 2, 1, 1.0], [5.0, 3], [15.0]]","[(0, 0.0, 0.0), (1, 12, 0.8), (2, 8, 0.5333333333333333), (3, 12, 0.8), (4, 5, 0.3333333333333333), (5, 9, 0.6), (6, 7, 0.4666666666666667), (7, 5, 0.3333333333333333), (8, 3, 0.2), (9, 7, 0.4666666666666667), (10, 7, 0.4666666666666667), (11, 3, 0.2), (12, 7, 0.4666666666666667), (13, 0.0, 0.0)]","[(1, 12.0, 12.0, 1.0, 0, 12), (2, 8.0, 8.0, 1.0, 0, 8), (3, 12.0, 12.0, 1.0, 0, 12), (4, 5.0, 10.0, 0.5, 3, 13), (5, 9.0, 9.0, 1.0, 1, 10), (6, 7.0, 11.0, 0.6363636363636364, 2, 13), (7, 5.0, 7.0, 0.7142857142857143, 7, 14), (8, 3.0, 6.0, 0.5, 6, 12), (9, 7.0, 11.0, 0.6363636363636364, 3, 14), (10, 7.0, 7.0, 1.0, 8, 15), (11, 3.0, 6.0, 0.5, 8, 14), (12, 7.0, 10.0, 0.7, 5, 15)]",85,2,3.962000131607056,0.0
34,Experiment 4,6 Layers-Batch Size = 30,2,31.0,"[[(0.0, 31.0)], [(19, 12.0)], [(18, 2), (22, 9.0)], [(2, 1), (6, 3), (24, 7.0)], [(0.0, 2.0), (3, 1), (5, 2), (9, 1), (11, 1), (15, 1), (19, 2), (23, 1), (25, 2), (28, 3.0)], [(0.0, 2.0), (3, 3), (7, 2), (12, 3), (18, 13.0)], [(0.0, 1.0), (3, 1), (6, 2), (14, 1), (19, 12.0)], [(0.0, 3.0), (4, 4), (10, 1), (12, 3), (17, 1), (20, 2), (23, 2), (26, 1), (28, 3.0)], [(0.0, 3.0), (4, 2), (8, 3), (13, 1), (15, 2), (18, 1), (22, 9.0)], [(0.0, 10.0), (12, 3), (16, 2), (19, 1), (23, 2), (26, 2), (29, 2.0)], [(0.0, 4.0)], [(0.0, 4.0), (7, 3)], [(0.0, 12.0), (13, 1), (15, 1), (17, 1), (27, 2), (30, 1.0)], [(0.0, 31.0)]]","[[31.0], [12.0], [2, 9.0], [1, 3, 7.0], [2.0, 1, 2, 1, 1, 1, 2, 1, 2, 3.0], [2.0, 3, 2, 3, 13.0], [1.0, 1, 2, 1, 12.0], [3.0, 4, 1, 3, 1, 2, 2, 1, 3.0], [3.0, 2, 3, 1, 2, 1, 9.0], [10.0, 3, 2, 1, 2, 2, 2.0], [4.0], [4.0, 3], [12.0, 1, 1, 1, 2, 1.0], [31.0]]","[(0, 0.0, 0.0), (1, 19, 0.6129032258064516), (2, 20, 0.6451612903225806), (3, 20, 0.6451612903225806), (4, 15, 0.4838709677419355), (5, 8, 0.25806451612903225), (6, 14, 0.45161290322580644), (7, 11, 0.3548387096774194), (8, 10, 0.3225806451612903), (9, 9, 0.2903225806451613), (10, 27, 0.8709677419354839), (11, 24, 0.7741935483870968), (12, 13, 0.41935483870967744), (13, 0.0, 0.0)]","[(1, 19.0, 19.0, 1.0, 0, 19), (2, 20.0, 22.0, 0.9090909090909091, 0, 22), (3, 20.0, 24.0, 0.8333333333333334, 0, 24), (4, 15.0, 26.0, 0.5769230769230769, 2, 28), (5, 8.0, 16.0, 0.5, 2, 18), (6, 14.0, 18.0, 0.7777777777777778, 1, 19), (7, 11.0, 25.0, 0.44, 3, 28), (8, 10.0, 19.0, 0.5263157894736842, 3, 22), (9, 9.0, 19.0, 0.47368421052631576, 10, 29), (10, 27.0, 27.0, 1.0, 4, 31), (11, 24.0, 27.0, 0.8888888888888888, 4, 31), (12, 13.0, 18.0, 0.7222222222222222, 12, 30)]",190,2,31.161999940872192,0.0
35,Experiment 4,6 Layers-Batch Size = 45,2,39.0,"[[(0.0, 39.0)], [(3, 1), (10, 1), (17, 22.0)], [(8, 1), (14, 1), (22, 7), (30, 9.0)], [(16, 1), (23, 4), (28, 3), (32, 7.0)], [(0.0, 3.0), (4, 2), (7, 1), (11, 1), (13, 1), (15, 3), (19, 3), (24, 15.0)], [(0.0, 1.0), (35, 4.0)], [(0.0, 1.0), (37, 2.0)], [(0.0, 4.0), (5, 2), (8, 1), (10, 4), (16, 5), (22, 1), (25, 14.0)], [(0.0, 10.0), (11, 2), (15, 2), (20, 1), (23, 1), (28, 1), (32, 2), (37, 2.0)], [(0.0, 3.0), (4, 7), (12, 1), (14, 3), (18, 1), (25, 1), (30, 1), (34, 1), (36, 1), (38, 1.0)], [(0.0, 8.0), (11, 2), (14, 1), (21, 3), (25, 1), (30, 5), (36, 3.0)], [(0.0, 11.0), (14, 2), (17, 3), (21, 1), (27, 1)], [(0.0, 8.0), (9, 5), (15, 3), (19, 4), (35, 1)], [(0.0, 39.0)]]","[[39.0], [1, 1, 22.0], [1, 1, 7, 9.0], [1, 4, 3, 7.0], [3.0, 2, 1, 1, 1, 3, 3, 15.0], [1.0, 4.0], [1.0, 2.0], [4.0, 2, 1, 4, 5, 1, 14.0], [10.0, 2, 2, 1, 1, 1, 2, 2.0], [3.0, 7, 1, 3, 1, 1, 1, 1, 1, 1.0], [8.0, 2, 1, 3, 1, 5, 3.0], [11.0, 2, 3, 1, 1], [8.0, 5, 3, 4, 1], [39.0]]","[(0, 0.0, 0.0), (1, 15, 0.38461538461538464), (2, 21, 0.5384615384615384), (3, 24, 0.6153846153846154), (4, 10, 0.2564102564102564), (5, 34, 0.8717948717948718), (6, 36, 0.9230769230769231), (7, 8, 0.20512820512820512), (8, 18, 0.46153846153846156), (9, 19, 0.48717948717948717), (10, 16, 0.41025641025641024), (11, 21, 0.5384615384615384), (12, 18, 0.46153846153846156), (13, 0.0, 0.0)]","[(1, 15.0, 17.0, 0.8823529411764706, 0, 17), (2, 21.0, 30.0, 0.7, 0, 30), (3, 24.0, 32.0, 0.75, 0, 32), (4, 10.0, 21.0, 0.47619047619047616, 3, 24), (5, 34.0, 34.0, 1.0, 1, 35), (6, 36.0, 36.0, 1.0, 1, 37), (7, 8.0, 21.0, 0.38095238095238093, 4, 25), (8, 18.0, 27.0, 0.6666666666666666, 10, 37), (9, 19.0, 35.0, 0.5428571428571428, 3, 38), (10, 16.0, 28.0, 0.5714285714285714, 8, 36), (11, 21.0, 28.0, 0.75, 11, 39), (12, 18.0, 31.0, 0.5806451612903226, 8, 39)]",240,2,72.27900004386902,0.0
36,Experiment 4,3 Layers-Batch Size = 15,3,30.0,"[[(0.0, 30.0)], [(0.0, 30.0)], [(0.0, 30.0)], [(0.0, 30.0)], [(0.0, 30.0)]]","[[30.0], [], [], [], [30.0]]","[(0, 0.0, 0.0), (1, 30, 1.0), (2, 30, 1.0), (3, 30, 1.0), (4, 0.0, 0.0)]","[(1, 30.0, 30.0, 1.0, 0, 30), (2, 30.0, 30.0, 1.0, 0, 30), (3, 30.0, 30.0, 1.0, 0, 30)]",90,2,3.436000108718872,0.0
37,Experiment 4,3 Layers-Batch Size = 30,3,60.0,"[[(0.0, 60.0)], [(0.0, 60.0)], [(0.0, 60.0)], [(0.0, 60.0)], [(0.0, 60.0)]]","[[60.0], [], [], [], [60.0]]","[(0, 0.0, 0.0), (1, 60, 1.0), (2, 60, 1.0), (3, 60, 1.0), (4, 0.0, 0.0)]","[(1, 60.0, 60.0, 1.0, 0, 60), (2, 60.0, 60.0, 1.0, 0, 60), (3, 60.0, 60.0, 1.0, 0, 60)]",180,2,29.04900002479553,0.0
38,Experiment 4,3 Layers-Batch Size = 45,3,90.0,"[[(0.0, 90.0)], [(0.0, 90.0)], [(0.0, 90.0)], [(0.0, 90.0)], [(0.0, 90.0)]]","[[90.0], [], [], [], [90.0]]","[(0, 0.0, 0.0), (1, 90, 1.0), (2, 90, 1.0), (3, 90, 1.0), (4, 0.0, 0.0)]","[(1, 90.0, 90.0, 1.0, 0, 90), (2, 90.0, 90.0, 1.0, 0, 90), (3, 90.0, 90.0, 1.0, 0, 90)]",270,2,337.5770001411438,0.0
39,Experiment 4,4 Layers-Batch Size = 15,3,22.0,"[[(0.0, 22.0)], [(18, 4.0)], [(20, 2.0)], [(0.0, 1.0), (18, 4.0)], [(0.0, 11.0), (14, 2)], [(0.0, 6.0), (8, 2), (12, 2), (20, 2.0)], [(0.0, 3.0), (8, 3)], [(0.0, 22.0)]]","[[22.0], [4.0], [2.0], [1.0, 4.0], [11.0, 2], [6.0, 2, 2, 2.0], [3.0, 3], [22.0]]","[(0, 0.0, 0.0), (1, 18, 0.8181818181818182), (2, 20, 0.9090909090909091), (3, 17, 0.7727272727272727), (4, 9, 0.4090909090909091), (5, 10, 0.45454545454545453), (6, 16, 0.7272727272727273), (7, 0.0, 0.0)]","[(1, 18.0, 18.0, 1.0, 0, 18), (2, 20.0, 20.0, 1.0, 0, 20), (3, 17.0, 17.0, 1.0, 1, 18), (4, 9.0, 11.0, 0.8181818181818182, 11, 22), (5, 10.0, 14.0, 0.7142857142857143, 6, 20), (6, 16.0, 19.0, 0.8421052631578947, 3, 22)]",90,2,2.289999961853028,0.0
40,Experiment 4,4 Layers-Batch Size = 30,3,39.0,"[[(0.0, 39.0)], [(37, 2.0)], [(36, 3.0)], [(36, 3.0)], [(0.0, 11.0), (14, 3), (22, 1)], [(0.0, 7.0), (9, 1), (14, 6), (38, 1.0)], [(0.0, 8.0), (11, 4), (18, 2), (25, 1), (28, 1)], [(0.0, 39.0)]]","[[39.0], [2.0], [3.0], [3.0], [11.0, 3, 1], [7.0, 1, 6, 1.0], [8.0, 4, 2, 1, 1], [39.0]]","[(0, 0.0, 0.0), (1, 37, 0.9487179487179487), (2, 36, 0.9230769230769231), (3, 36, 0.9230769230769231), (4, 24, 0.6153846153846154), (5, 24, 0.6153846153846154), (6, 23, 0.5897435897435898), (7, 0.0, 0.0)]","[(1, 37.0, 37.0, 1.0, 0, 37), (2, 36.0, 36.0, 1.0, 0, 36), (3, 36.0, 36.0, 1.0, 0, 36), (4, 24.0, 28.0, 0.8571428571428571, 11, 39), (5, 24.0, 31.0, 0.7741935483870968, 7, 38), (6, 23.0, 31.0, 0.7419354838709677, 8, 39)]",180,2,17.247999906539917,0.0
